CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Rating,Exited,Geography,Gender
559.0,48.0,8.0,0.0,3.0,1.0,0.0,176778.52,-4,1,Unknown,Male
756.0,28.0,2.0,,1.0,1.0,0.0,157822.94,1,1,Madrid-Spain,Female
591.0,40.0,2.0,166034.04,1.0,1.0,1.0,130664.82,1,0,Paris-France,Unknown
652.0,40.0,7.0,100471.34,1.0,0.0,1.0,107890.69,-2,0,Madrid-Spain,Female
762.0,49.0,2.0,120140.59,2.0,1.0,0.0,161882.81,-3,1,Berlin-Germany,Female
691.0,32.0,8.0,89047.61,2.0,1.0,1.0,58976.8,4,0,Paris-France,Male
520.0,33.0,3.0,0.0,2.0,1.0,1.0,147545.65,-1,0,Madrid-Spain,Male
647.0,44.0,6.0,93960.35,1.0,1.0,,36579.53,3,0,Madrid-Spain,Male
470.0,39.0,5.0,117468.67,1.0,0.0,0.0,63705.9,-3,0,Madrid-Spain,Male
692.0,39.0,1.0,81710.46,2.0,1.0,1.0,75969.39,-4,0,Berlin-Germany,Female
532.0,24.0,8.0,142755.25,1.0,0.0,1.0,34231.48,3,0,Madrid-Spain,Male
714.0,29.0,1.0,0.0,2.0,1.0,1.0,86479.49,2,0,Paris-France,Male
686.0,,2.0,0.0,2.0,1.0,0.0,127569.8,0,0,Madrid-Spain,Male
543.0,35.0,7.0,0.0,2.0,0.0,1.0,56767.91,-1,0,Paris-France,Male
641.0,55.0,8.0,0.0,2.0,1.0,0.0,91285.88,-3,1,Madrid-Spain,Female
651.0,46.0,1.0,98899.76,1.0,1.0,1.0,86190.34,-3,0,Paris-France,Male
644.0,30.0,8.0,0.0,2.0,0.0,1.0,140929.98,-1,0,Madrid-Spain,Male
679.0,47.0,2.0,114427.86,1.0,1.0,1.0,198266.57,-1,0,Paris-France,Female
634.0,57.0,8.0,114510.57,1.0,1.0,0.0,82647.63,3,1,Paris-France,Male
554.0,37.0,9.0,0.0,2.0,1.0,1.0,160110.65,2,0,Madrid-Spain,Male
850.0,35.0,3.0,129668.43,2.0,1.0,1.0,88743.99,-5,0,Berlin-Germany,Female
605.0,30.0,2.0,0.0,2.0,0.0,0.0,84760.32,-4,0,Paris-France,Male
792.0,50.0,9.0,146720.98,1.0,0.0,1.0,146875.86,-4,0,Berlin-Germany,Male
582.0,37.0,4.0,0.0,2.0,1.0,1.0,152479.64,-4,0,Madrid-Spain,Male
638.0,36.0,4.0,133889.35,1.0,1.0,1.0,76611.33,2,0,Paris-France,Male
616.0,35.0,10.0,0.0,1.0,0.0,1.0,97414.92,-3,0,Paris-France,Male
593.0,36.0,9.0,0.0,1.0,0.0,1.0,177065.24,-3,0,Paris-France,Male
694.0,46.0,7.0,117070.72,3.0,1.0,1.0,,3,1,Madrid-Spain,Female
671.0,36.0,6.0,0.0,1.0,1.0,1.0,143668.44,4,0,Paris-France,Female
569.0,37.0,9.0,178755.84,1.0,1.0,0.0,,-2,0,Paris-France,Male
540.0,25.0,3.0,0.0,2.0,1.0,1.0,,-5,0,Paris-France,Male
592.0,41.0,6.0,140197.01,1.0,1.0,1.0,116471.26,2,0,Berlin-Germany,Male
685.0,39.0,9.0,0.0,1.0,1.0,0.0,93982.15,-1,1,Paris-France,Female
613.0,40.0,5.0,97067.69,1.0,1.0,1.0,74760.32,1,0,Berlin-Germany,Unknown
821.0,37.0,4.0,0.0,2.0,1.0,0.0,148564.76,-3,0,Paris-France,Female
822.0,36.0,8.0,121359.73,1.0,1.0,0.0,179964.5,-5,0,Paris-France,Male
850.0,29.0,1.0,154640.41,1.0,1.0,1.0,164039.51,-1,0,Berlin-Germany,Female
633.0,37.0,0.0,0.0,2.0,0.0,1.0,133692.88,-3,0,Paris-France,Female
683.0,31.0,1.0,122874.55,2.0,0.0,1.0,131802.44,0,0,Paris-France,Male
751.0,43.0,3.0,132906.88,1.0,1.0,0.0,149170.25,0,1,Berlin-Germany,Unknown
639.0,43.0,1.0,103421.44,1.0,0.0,1.0,126734.84,-3,0,Madrid-Spain,Male
706.0,30.0,8.0,0.0,2.0,1.0,0.0,168544.86,1,0,Paris-France,Male
543.0,37.0,7.0,0.0,1.0,1.0,1.0,56583.88,0,0,Paris-France,Female
685.0,40.0,6.0,0.0,2.0,1.0,0.0,93091.02,-3,0,Madrid-Spain,Male
584.0,42.0,8.0,0.0,2.0,0.0,0.0,177738.93,-3,0,Paris-France,Male
762.0,34.0,8.0,0.0,2.0,1.0,0.0,88890.05,0,0,Madrid-Spain,Female
703.0,29.0,6.0,121647.54,1.0,1.0,,139946.68,-2,0,Paris-France,Male
592.0,27.0,6.0,0.0,2.0,0.0,0.0,95423.88,2,0,Paris-France,Male
679.0,26.0,5.0,0.0,2.0,1.0,1.0,81442.6,1,0,Paris-France,Female
674.0,37.0,3.0,132767.67,1.0,1.0,1.0,121765.9,-3,0,Paris-France,Male
716.0,52.0,9.0,0.0,2.0,1.0,0.0,88866.82,-4,1,Paris-France,Male
557.0,39.0,8.0,146200.01,2.0,0.0,0.0,177944.64,1,0,Paris-France,Male
689.0,,,0.0,1.0,0.0,1.0,125939.22,0,0,Madrid-Spain,Female
521.0,34.0,4.0,70731.07,1.0,1.0,1.0,20243.97,-2,0,Madrid-Spain,Female
773.0,35.0,10.0,0.0,2.0,1.0,0.0,110916.15,-5,0,Madrid-Spain,Male
670.0,40.0,9.0,128366.44,1.0,1.0,1.0,84976.2,-3,0,Madrid-Spain,Male
678.0,32.0,7.0,,2.0,0.0,1.0,129964.94,-2,0,Berlin-Germany,Female
604.0,48.0,0.0,0.0,2.0,1.0,1.0,59645.88,2,0,Madrid-Spain,Male
577.0,46.0,1.0,0.0,3.0,1.0,0.0,6078.31,2,1,Paris-France,Female
551.0,36.0,7.0,0.0,2.0,1.0,1.0,190194.95,0,0,Paris-France,Male
699.0,,2.0,0.0,2.0,1.0,1.0,120511.12,1,0,Paris-France,Female
628.0,46.0,0.0,,1.0,1.0,0.0,,3,0,Paris-France,Female
694.0,34.0,3.0,0.0,2.0,0.0,1.0,112187.04,-5,0,Paris-France,Male
604.0,29.0,5.0,0.0,1.0,1.0,0.0,38794.63,-4,0,Paris-France,Male
581.0,56.0,4.0,140891.46,1.0,1.0,0.0,86383.82,-4,0,Berlin-Germany,Male
682.0,38.0,8.0,152210.41,1.0,1.0,1.0,140760.31,-2,0,Paris-France,Male
583.0,35.0,8.0,0.0,2.0,1.0,0.0,170483.9,-3,0,Unknown,Male
593.0,38.0,7.0,0.0,2.0,1.0,0.0,121592.5,0,0,Paris-France,Male
687.0,26.0,7.0,0.0,2.0,1.0,0.0,182591.34,-1,0,Paris-France,Female
567.0,31.0,2.0,0.0,2.0,1.0,0.0,93336.3,-1,0,Paris-France,Female
568.0,30.0,9.0,139356.3,1.0,1.0,1.0,60972.84,-2,0,Paris-France,Female
597.0,25.0,2.0,0.0,2.0,1.0,0.0,185855.14,-3,0,Paris-France,Female
850.0,36.0,9.0,89696.84,1.0,1.0,1.0,126792.69,-3,0,Paris-France,Male
695.0,33.0,10.0,110928.51,1.0,1.0,,123906.97,-1,0,Madrid-Spain,Female
556.0,36.0,9.0,0.0,2.0,1.0,1.0,17163.75,2,0,Paris-France,Female
649.0,37.0,8.0,114737.26,2.0,1.0,1.0,106655.88,0,1,Paris-France,Female
671.0,33.0,5.0,0.0,2.0,1.0,0.0,91056.46,2,0,Paris-France,Female
449.0,28.0,8.0,139994.55,2.0,1.0,1.0,132873.56,4,0,Berlin-Germany,Female
633.0,45.0,1.0,0.0,3.0,1.0,0.0,141152.08,-1,1,Paris-France,Male
661.0,41.0,,105229.53,1.0,1.0,1.0,144874.67,3,0,Paris-France,Female
717.0,47.0,9.0,95120.59,1.0,0.0,0.0,127875.1,-4,0,Paris-France,Unknown
599.0,44.0,8.0,0.0,2.0,1.0,0.0,177619.44,-1,0,Madrid-Spain,Male
713.0,39.0,5.0,0.0,2.0,1.0,0.0,167682.37,3,1,Madrid-Spain,Male
536.0,29.0,6.0,121854.45,1.0,1.0,0.0,130486.57,-5,0,Paris-France,Male
684.0,25.0,1.0,0.0,2.0,0.0,0.0,90967.77,0,0,Paris-France,Male
657.0,39.0,1.0,124182.22,2.0,1.0,1.0,132480.75,4,0,Berlin-Germany,Female
583.0,45.0,9.0,0.0,3.0,0.0,1.0,198182.84,3,0,Madrid-Spain,Male
712.0,40.0,6.0,,1.0,1.0,0.0,86022.43,-4,1,Madrid-Spain,Male
452.0,34.0,5.0,0.0,2.0,1.0,0.0,49915.52,4,0,Paris-France,Female
753.0,41.0,3.0,79871.02,1.0,1.0,0.0,138380.11,-5,0,Paris-France,Male
719.0,37.0,,154741.49,1.0,0.0,0.0,51555.88,0,0,Paris-France,Male
683.0,34.0,4.0,112290.22,1.0,1.0,0.0,2465.8,2,0,Berlin-Germany,Male
595.0,32.0,7.0,67495.04,2.0,0.0,,77330.35,-5,0,Paris-France,Female
681.0,30.0,9.0,0.0,2.0,0.0,1.0,47729.33,0,0,Paris-France,Female
564.0,33.0,3.0,0.0,2.0,1.0,0.0,152054.94,2,0,Paris-France,Male
484.0,35.0,7.0,164701.68,1.0,1.0,1.0,85412.24,0,0,Paris-France,Male
743.0,36.0,7.0,0.0,2.0,1.0,1.0,116547.03,-4,0,Paris-France,Male
644.0,35.0,2.0,92887.13,1.0,1.0,1.0,143913.33,3,0,Paris-France,Female
589.0,38.0,4.0,0.0,1.0,1.0,0.0,187800.63,2,0,Paris-France,Female
816.0,49.0,0.0,97036.22,2.0,1.0,0.0,152450.84,2,0,Berlin-Germany,Female
825.0,30.0,5.0,0.0,2.0,,1.0,9751.03,4,0,Paris-France,Male
512.0,34.0,6.0,0.0,2.0,1.0,1.0,88827.31,4,0,Paris-France,Female
651.0,38.0,6.0,0.0,2.0,1.0,,120853.83,1,0,Madrid-Spain,Male
639.0,48.0,6.0,133936.15,1.0,1.0,1.0,125083.53,4,1,Paris-France,Female
663.0,37.0,2.0,0.0,2.0,1.0,0.0,131167.94,-5,0,Madrid-Spain,Male
531.0,53.0,4.0,0.0,1.0,0.0,0.0,77203.72,-5,1,Paris-France,Female
727.0,47.0,10.0,135869.93,1.0,1.0,1.0,74898.8,-5,1,Berlin-Germany,Female
676.0,38.0,1.0,116320.88,1.0,1.0,1.0,,-3,0,Paris-France,Male
579.0,52.0,7.0,123906.94,1.0,1.0,0.0,83700.96,-2,1,Berlin-Germany,Female
679.0,33.0,7.0,0.0,2.0,0.0,1.0,167984.99,-4,0,Paris-France,Male
818.0,31.0,10.0,115557.26,1.0,1.0,1.0,176713.27,-3,0,Madrid-Spain,Unknown
692.0,50.0,4.0,123070.89,2.0,0.0,1.0,99444.02,-3,0,Paris-France,Female
850.0,33.0,4.0,0.0,2.0,1.0,0.0,145089.64,-3,0,Madrid-Spain,Male
681.0,48.0,6.0,154409.74,3.0,1.0,0.0,49324.03,-5,1,Paris-France,Male
745.0,,9.0,121063.9,1.0,1.0,0.0,145560.98,-3,0,Paris-France,Male
592.0,28.0,9.0,0.0,2.0,1.0,0.0,176885.79,3,0,Paris-France,Female
594.0,39.0,4.0,0.0,1.0,0.0,1.0,122433.09,-4,0,Madrid-Spain,Male
527.0,53.0,8.0,0.0,1.0,1.0,1.0,51711.57,-3,0,Paris-France,Unknown
774.0,42.0,3.0,137781.65,1.0,1.0,0.0,199316.19,4,0,Paris-France,Female
742.0,39.0,,0.0,1.0,0.0,1.0,180066.59,4,0,Paris-France,Female
738.0,,2.0,126589.12,1.0,1.0,1.0,142331.85,2,0,Paris-France,Male
547.0,42.0,0.0,0.0,2.0,1.0,1.0,148750.16,0,0,Paris-France,Female
638.0,56.0,4.0,0.0,1.0,1.0,0.0,189414.74,-4,1,Paris-France,Female
850.0,33.0,9.0,0.0,2.0,1.0,0.0,181177.9,0,0,Madrid-Spain,Male
648.0,59.0,9.0,0.0,1.0,1.0,1.0,173617.09,-2,0,Paris-France,Male
708.0,40.0,9.0,,2.0,1.0,1.0,152295.62,-5,0,Paris-France,Male
731.0,49.0,4.0,108407.99,1.0,1.0,0.0,79042.72,-2,0,Paris-France,Female
681.0,42.0,3.0,0.0,2.0,1.0,1.0,,-5,0,Paris-France,Male
603.0,38.0,9.0,0.0,1.0,1.0,0.0,87412.24,2,0,Madrid-Spain,Male
569.0,43.0,4.0,121537.42,2.0,1.0,1.0,171708.59,0,0,Berlin-Germany,Male
625.0,55.0,1.0,0.0,2.0,1.0,1.0,125762.99,-2,0,Paris-France,Female
540.0,46.0,4.0,104449.8,1.0,1.0,0.0,35179.18,-4,0,Berlin-Germany,Male
721.0,38.0,3.0,140720.93,1.0,1.0,1.0,62370.67,-5,0,Paris-France,Female
628.0,49.0,8.0,152926.85,1.0,1.0,0.0,54865.84,-2,1,Madrid-Spain,Female
554.0,32.0,4.0,119278.01,2.0,0.0,1.0,147635.33,1,0,Paris-France,Female
725.0,37.0,7.0,92896.06,1.0,1.0,1.0,125762.98,1,0,Paris-France,Male
681.0,35.0,6.0,0.0,2.0,1.0,1.0,149535.75,-4,0,Paris-France,Male
696.0,39.0,7.0,104450.94,1.0,1.0,0.0,94722.66,-1,0,Paris-France,Female
726.0,49.0,5.0,0.0,2.0,1.0,0.0,111307.98,4,0,Paris-France,Male
725.0,36.0,1.0,0.0,2.0,1.0,0.0,147878.05,0,0,Paris-France,Male
597.0,31.0,5.0,168085.93,1.0,1.0,1.0,127022.83,-3,0,Paris-France,Male
686.0,41.0,8.0,0.0,2.0,1.0,1.0,98175.74,1,0,Paris-France,Female
741.0,40.0,1.0,0.0,1.0,1.0,0.0,131886.46,0,0,Paris-France,Unknown
637.0,27.0,2.0,0.0,1.0,0.0,1.0,160129.99,-5,0,Paris-France,Female
477.0,33.0,3.0,0.0,2.0,1.0,0.0,92615.83,-3,0,Paris-France,Male
583.0,39.0,6.0,0.0,2.0,1.0,1.0,113597.64,2,0,Paris-France,Male
680.0,36.0,7.0,0.0,1.0,1.0,1.0,109895.16,0,1,Paris-France,Male
582.0,33.0,5.0,146266.0,1.0,0.0,1.0,72970.93,0,0,Paris-France,Unknown
678.0,43.0,5.0,125860.2,1.0,1.0,0.0,28149.06,2,0,Paris-France,Male
596.0,23.0,6.0,85915.09,1.0,0.0,0.0,141914.96,-1,0,Paris-France,Female
721.0,40.0,9.0,0.0,1.0,1.0,0.0,166697.01,4,1,Paris-France,Unknown
443.0,35.0,9.0,0.0,2.0,1.0,0.0,129031.19,-4,0,Paris-France,Female
687.0,27.0,8.0,0.0,2.0,1.0,0.0,74850.84,-2,0,Madrid-Spain,Male
773.0,24.0,5.0,0.0,1.0,1.0,1.0,122487.11,1,0,Madrid-Spain,Male
646.0,,5.0,97331.19,2.0,0.0,0.0,93716.38,-3,1,Berlin-Germany,Female
562.0,29.0,8.0,0.0,2.0,1.0,1.0,25858.68,-3,0,Paris-France,Male
663.0,27.0,5.0,0.0,2.0,1.0,0.0,171763.67,1,0,Madrid-Spain,Female
850.0,55.0,10.0,98488.08,2.0,1.0,0.0,155879.57,3,0,Paris-France,Female
520.0,32.0,6.0,121016.23,1.0,1.0,0.0,83335.78,0,0,Berlin-Germany,Male
603.0,49.0,4.0,180614.04,1.0,0.0,1.0,523.0,-2,0,Paris-France,Male
754.0,37.0,0.0,95858.51,1.0,1.0,1.0,71754.87,-5,0,Paris-France,Male
683.0,30.0,8.0,0.0,2.0,1.0,0.0,1557.82,-4,0,Madrid-Spain,Male
758.0,31.0,3.0,109166.54,1.0,1.0,1.0,51364.56,-3,0,Berlin-Germany,Male
689.0,37.0,0.0,0.0,3.0,0.0,1.0,72778.22,3,0,Paris-France,Unknown
678.0,43.0,2.0,0.0,2.0,1.0,0.0,126469.09,1,0,Paris-France,Female
521.0,34.0,7.0,0.0,2.0,1.0,1.0,48505.1,4,0,Paris-France,Female
611.0,67.0,4.0,0.0,2.0,0.0,1.0,177747.03,2,0,Paris-France,Female
732.0,31.0,4.0,0.0,2.0,1.0,0.0,124596.63,-2,0,Madrid-Spain,Male
683.0,64.0,3.0,101514.76,2.0,1.0,0.0,166650.32,-3,1,Berlin-Germany,Male
683.0,40.0,3.0,0.0,,1.0,1.0,176768.25,2,1,Madrid-Spain,Male
652.0,29.0,7.0,0.0,1.0,1.0,0.0,28257.34,-1,0,Madrid-Spain,Male
646.0,45.0,3.0,134498.54,1.0,1.0,0.0,162599.51,2,1,Paris-France,Male
580.0,37.0,4.0,149961.11,1.0,1.0,1.0,53511.94,-1,0,Paris-France,Male
731.0,29.0,8.0,0.0,2.0,0.0,1.0,82336.73,3,0,Paris-France,Female
762.0,41.0,7.0,0.0,2.0,0.0,1.0,93738.54,0,0,Madrid-Spain,Male
580.0,33.0,4.0,145061.73,1.0,1.0,0.0,,0,0,Paris-France,Female
729.0,38.0,8.0,0.0,2.0,0.0,1.0,162865.99,-3,0,Paris-France,Male
637.0,38.0,8.0,0.0,2.0,1.0,1.0,141501.66,0,0,Paris-France,Female
684.0,36.0,1.0,0.0,1.0,1.0,1.0,136398.9,4,0,Paris-France,Female
710.0,31.0,6.0,0.0,2.0,1.0,1.0,121525.48,1,0,Paris-France,Male
574.0,39.0,,95128.86,1.0,1.0,0.0,126812.63,1,0,Madrid-Spain,Male
447.0,,8.0,0.0,2.0,1.0,1.0,,2,0,Paris-France,Female
592.0,36.0,2.0,116323.73,1.0,0.0,1.0,92647.72,4,0,Paris-France,Female
616.0,37.0,8.0,0.0,2.0,0.0,1.0,167636.15,1,0,Paris-France,Unknown
497.0,24.0,6.0,111769.14,2.0,1.0,1.0,55859.27,-4,0,Berlin-Germany,Male
685.0,,7.0,0.0,2.0,1.0,1.0,38015.65,-5,0,Paris-France,Female
579.0,30.0,2.0,0.0,2.0,1.0,0.0,103560.98,0,0,Paris-France,Female
689.0,33.0,9.0,0.0,,0.0,0.0,72927.68,-2,0,Paris-France,Male
656.0,24.0,2.0,0.0,2.0,,0.0,177747.03,4,0,Paris-France,Female
758.0,31.0,5.0,0.0,1.0,1.0,1.0,153352.19,-4,0,Paris-France,Male
638.0,27.0,7.0,0.0,2.0,,1.0,109890.69,2,0,Paris-France,Male
550.0,40.0,7.0,0.0,2.0,1.0,0.0,54018.93,-4,0,Paris-France,Female
766.0,32.0,3.0,122453.97,2.0,1.0,0.0,54869.54,-3,0,Berlin-Germany,Male
762.0,26.0,,130428.78,3.0,1.0,0.0,173365.89,-4,1,Paris-France,Female
683.0,40.0,9.0,0.0,2.0,1.0,,125957.76,2,0,Madrid-Spain,Male
601.0,41.0,3.0,0.0,1.0,1.0,0.0,54342.83,3,1,Madrid-Spain,Female
723.0,54.0,6.0,137260.78,1.0,1.0,1.0,94415.6,-4,0,Madrid-Spain,Male
667.0,21.0,7.0,0.0,2.0,1.0,1.0,193009.21,3,0,Paris-France,Female
667.0,31.0,1.0,122277.87,1.0,1.0,1.0,33823.5,1,0,Paris-France,Male
728.0,35.0,6.0,0.0,2.0,1.0,0.0,60905.51,0,0,Paris-France,Male
651.0,38.0,3.0,0.0,1.0,1.0,1.0,88840.25,-1,0,Madrid-Spain,Male
653.0,31.0,8.0,0.0,1.0,1.0,0.0,,-4,0,Madrid-Spain,Female
537.0,33.0,3.0,126821.68,1.0,1.0,0.0,161322.72,-3,0,Paris-France,Male
718.0,,9.0,0.0,2.0,1.0,1.0,49594.02,-4,0,Paris-France,Female
610.0,42.0,3.0,113939.36,2.0,0.0,0.0,127433.47,-4,0,Paris-France,Male
681.0,32.0,3.0,0.0,1.0,0.0,1.0,101138.85,2,0,Madrid-Spain,Male
648.0,38.0,4.0,,1.0,1.0,1.0,149853.89,-2,0,Paris-France,Male
580.0,57.0,7.0,136820.99,1.0,0.0,1.0,108528.74,4,0,Madrid-Spain,Female
542.0,34.0,3.0,0.0,2.0,1.0,1.0,124777.14,1,0,Paris-France,Unknown
609.0,42.0,9.0,0.0,1.0,1.0,0.0,106.67,3,1,Paris-France,Female
722.0,28.0,0.0,0.0,2.0,1.0,1.0,167909.52,-4,0,Paris-France,Male
741.0,40.0,5.0,0.0,2.0,1.0,0.0,126471.19,-5,0,Paris-France,Female
678.0,34.0,10.0,135096.58,1.0,1.0,1.0,133653.38,1,0,Madrid-Spain,Male
694.0,39.0,7.0,,2.0,1.0,1.0,73334.43,-1,0,Paris-France,Male
704.0,34.0,4.0,109472.81,1.0,1.0,1.0,70532.4,1,0,Paris-France,Male
633.0,38.0,2.0,111098.85,1.0,1.0,1.0,,0,0,Paris-France,Female
705.0,32.0,3.0,88915.85,1.0,1.0,1.0,49089.36,1,0,Paris-France,Male
645.0,44.0,10.0,127536.44,2.0,0.0,1.0,166707.22,-5,0,Paris-France,Male
619.0,37.0,4.0,0.0,2.0,0.0,0.0,,-2,0,Madrid-Spain,Female
569.0,33.0,10.0,0.0,2.0,1.0,1.0,117431.1,0,0,Paris-France,Male
535.0,35.0,7.0,121818.26,1.0,1.0,1.0,82936.64,-2,0,Paris-France,Female
663.0,48.0,8.0,154969.79,1.0,1.0,0.0,87985.2,-3,0,Paris-France,Male
706.0,48.0,1.0,121898.58,1.0,1.0,1.0,147720.27,-5,1,Berlin-Germany,Male
718.0,29.0,9.0,125385.49,1.0,0.0,0.0,92916.54,-2,1,Paris-France,Female
593.0,31.0,8.0,115095.58,2.0,1.0,0.0,123982.14,3,0,Berlin-Germany,Male
591.0,34.0,9.0,0.0,2.0,1.0,0.0,61936.1,0,0,Paris-France,Male
703.0,38.0,4.0,0.0,2.0,0.0,0.0,157517.95,-3,0,Paris-France,Female
744.0,35.0,1.0,0.0,1.0,0.0,1.0,16081.62,1,0,Paris-France,Male
772.0,28.0,7.0,0.0,2.0,1.0,1.0,91881.29,2,0,Paris-France,Male
781.0,29.0,9.0,0.0,1.0,0.0,0.0,172097.4,-3,0,Paris-France,Male
630.0,51.0,4.0,163894.35,1.0,0.0,0.0,27330.59,3,1,Berlin-Germany,Male
701.0,19.0,6.0,151675.65,1.0,1.0,0.0,173784.04,-3,0,Berlin-Germany,Female
697.0,38.0,1.0,161807.18,1.0,0.0,0.0,123954.15,-4,0,Paris-France,Female
718.0,28.0,8.0,0.0,2.0,1.0,0.0,94774.47,-2,0,Paris-France,Female
706.0,33.0,1.0,0.0,2.0,0.0,1.0,127569.8,1,0,Paris-France,Male
728.0,54.0,5.0,0.0,2.0,1.0,1.0,4493.12,4,0,Paris-France,Male
743.0,38.0,5.0,38848.19,2.0,1.0,0.0,38308.34,1,0,Berlin-Germany,Male
428.0,,,129248.11,2.0,1.0,1.0,42862.82,-5,0,Berlin-Germany,Female
539.0,38.0,3.0,138731.95,2.0,1.0,1.0,32262.28,-5,0,Berlin-Germany,Female
850.0,,10.0,0.0,1.0,0.0,1.0,120107.67,-3,0,Paris-France,Male
757.0,30.0,1.0,160980.03,1.0,1.0,1.0,123866.43,1,0,Madrid-Spain,Female
678.0,,9.0,0.0,2.0,0.0,0.0,99836.89,4,0,Paris-France,Female
586.0,33.0,5.0,176511.08,1.0,1.0,0.0,176511.08,1,0,Berlin-Germany,Male
488.0,33.0,6.0,125845.66,1.0,0.0,0.0,181204.5,4,0,Madrid-Spain,Female
726.0,36.0,4.0,132057.92,2.0,1.0,1.0,34743.98,-5,0,Paris-France,Male
666.0,33.0,3.0,148887.06,1.0,1.0,1.0,169871.16,-1,0,Paris-France,Male
705.0,51.0,,169743.03,1.0,0.0,1.0,48990.59,-2,0,Berlin-Germany,Female
535.0,37.0,7.0,116248.88,1.0,1.0,1.0,181850.74,3,0,Paris-France,Female
639.0,36.0,1.0,150329.15,1.0,1.0,0.0,163989.66,-1,0,Madrid-Spain,Male
522.0,39.0,9.0,114715.71,1.0,1.0,0.0,176780.39,-4,1,Berlin-Germany,Male
453.0,32.0,2.0,117413.95,1.0,0.0,1.0,182372.35,-1,1,Berlin-Germany,Unknown
770.0,45.0,4.0,110765.68,1.0,1.0,0.0,,0,0,Berlin-Germany,Male
686.0,40.0,8.0,0.0,2.0,1.0,1.0,131501.42,-1,0,Paris-France,Female
639.0,39.0,7.0,160903.2,2.0,1.0,1.0,160835.3,-5,0,Paris-France,Female
715.0,37.0,9.0,128743.55,1.0,0.0,1.0,114793.45,-2,0,Madrid-Spain,Female
643.0,44.0,7.0,98635.77,1.0,1.0,1.0,126726.33,-5,0,Paris-France,Male
695.0,34.0,8.0,0.0,2.0,0.0,0.0,198055.94,0,0,Paris-France,Female
631.0,33.0,1.0,0.0,1.0,1.0,0.0,58043.02,3,0,Paris-France,Female
610.0,34.0,7.0,0.0,2.0,1.0,1.0,96981.02,-3,0,Paris-France,Male
656.0,46.0,9.0,114088.2,1.0,1.0,0.0,183576.01,-2,1,Berlin-Germany,Female
707.0,36.0,6.0,0.0,1.0,0.0,0.0,98810.78,-4,1,Unknown,Male
646.0,,5.0,71063.94,1.0,1.0,0.0,90905.85,-3,0,Paris-France,Male
531.0,23.0,2.0,136815.64,1.0,1.0,1.0,170041.95,-3,0,Madrid-Spain,Male
679.0,32.0,10.0,0.0,2.0,1.0,0.0,94888.6,-2,0,Madrid-Spain,Male
850.0,29.0,1.0,0.0,1.0,1.0,1.0,199775.67,-4,1,Paris-France,Female
521.0,37.0,5.0,0.0,2.0,1.0,1.0,152740.16,2,0,Paris-France,Male
562.0,,4.0,139822.11,2.0,1.0,0.0,146219.9,3,0,Berlin-Germany,Male
635.0,34.0,9.0,82498.14,2.0,1.0,0.0,9241.83,0,0,Berlin-Germany,Female
612.0,29.0,5.0,0.0,1.0,1.0,1.0,48108.72,-3,0,Paris-France,Female
719.0,29.0,3.0,106070.89,2.0,0.0,1.0,101617.43,2,0,Madrid-Spain,Male
679.0,43.0,4.0,,1.0,1.0,0.0,134600.53,0,1,Paris-France,Male
662.0,43.0,1.0,0.0,2.0,1.0,1.0,,0,0,Paris-France,Male
618.0,33.0,7.0,0.0,2.0,1.0,0.0,,1,0,Madrid-Spain,Male
635.0,32.0,6.0,0.0,2.0,1.0,1.0,53511.28,-4,0,Paris-France,Male
641.0,32.0,5.0,0.0,2.0,0.0,0.0,187734.96,-4,0,Paris-France,Female
652.0,51.0,7.0,0.0,2.0,1.0,0.0,159742.57,-4,1,Paris-France,Male
714.0,40.0,5.0,76651.11,2.0,0.0,1.0,180598.46,2,0,Paris-France,Female
659.0,38.0,6.0,0.0,1.0,1.0,0.0,187980.23,-2,0,Paris-France,Male
758.0,28.0,6.0,161274.95,2.0,1.0,1.0,184524.84,1,0,Berlin-Germany,Male
742.0,40.0,1.0,109848.6,1.0,0.0,1.0,42012.55,1,0,Paris-France,Female
677.0,,3.0,102768.91,1.0,1.0,0.0,92887.33,-1,0,Paris-France,Female
501.0,40.0,,,1.0,0.0,0.0,126535.92,-3,0,Berlin-Germany,Male
602.0,42.0,6.0,0.0,2.0,1.0,0.0,179655.87,2,0,Madrid-Spain,Male
774.0,32.0,5.0,0.0,2.0,0.0,0.0,10604.48,2,0,Paris-France,Male
707.0,26.0,4.0,66573.17,1.0,1.0,1.0,62768.8,-4,0,Paris-France,Female
585.0,48.0,3.0,0.0,2.0,1.0,0.0,9902.39,-3,0,Paris-France,Male
678.0,29.0,6.0,0.0,2.0,0.0,0.0,152290.28,2,0,Paris-France,Male
735.0,31.0,1.0,123379.43,1.0,1.0,1.0,126731.57,-1,0,Paris-France,Female
718.0,49.0,1.0,0.0,1.0,0.0,0.0,55825.41,-5,1,Madrid-Spain,Female
692.0,27.0,1.0,0.0,1.0,0.0,0.0,7900.46,2,0,Paris-France,Female
704.0,43.0,3.0,0.0,,1.0,0.0,2465.8,1,0,Paris-France,Female
683.0,40.0,8.0,0.0,1.0,1.0,0.0,163629.47,1,1,Paris-France,Female
527.0,26.0,4.0,0.0,2.0,1.0,0.0,187534.71,3,0,Paris-France,Female
